,Path,Canonical,Transcript,Area,IdSpeaker
3470,train/dr4/mfwk0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k eh r iy ih n oy l iy r ae g l ay dh ae,9,509
3471,train/dr4/mfwk0/sx169,hh aw w uh d y uw ih v ae l y uw ey t dh ih s ae l jh ih b r ey ih k ih k s p r eh sh ih n,hh aw w ih jh uw ah v ae y uw ey dh ih s ae l jh ih b r ey ih k ih k s p r eh sh n,9,509
3472,train/dr4/mfwk0/sx349,dh ah p r iy s k uw l er k uh d n t v er b ah l ay z hh er f iy l ih ng z ah b aw t dh ah ih m er jh ih n s iy k ah n d ih sh ih n z,dh ih p r iy s k uw l er k uh dh n v er b l ay z hh er f iy l ih ng z ah b aw dh iy m er jh n s iy k ih n d ih sh ih n s,9,509
3473,train/dr4/mfwk0/sx79,w ih l y uw p l iy z d ih s k r ay b dh ah ih d iy aa t ih k p r ih d ih k ah m ah n t,w ih y uw p l iy z d ih s k r ay dh iy ih dh iy aa dh ih p er d ih k ah m ah n,9,509
3474,train/dr4/mfwk0/sx259,t ao r n ey d ow z ao f ah n d ih s t r oy ey k er z ah v f aa r m l ae n d,t ao r n ey dh ow z ao f n d ih s t r oy ey k er z ah f aa r m l ae n,9,509
3475,train/dr4/mfwk0/sx439,dh ae t s t ih ng ih ng v ey p er w ah z k ao z d b ay k l ao r ay d v ey p er ah z ey sh ih n,dh eh s t ih ng iy ng v ey p er w ah z k ao z b ay k l ao r ay v ey p er ih z ey sh ih n,9,509
3476,train/dr4/mfwk0/si619,hh iy p r ey z ih z m eh n iy ih n d ah v ih jh uw l z jh eh n er ih s l iy,hh iy p r ey z ih z m eh n iy ih n d ih v ih jh uw l zh jh eh n er ah s l iy,9,509
3477,train/dr4/mfwk0/si1249,m ey b iy t w eh n t iy th er t iy f ih f t iy,m ey b iy t w eh n iy th er dh iy f ih f t iy,9,509
3478,train/dr4/mfwk0/si1879,dh ae t t ah ch t ao f ah t ow t l s t ae m p iy d,dh eh t ah sh t ao f ey t ow dh l s t ae m p iy,9,509
3479,train/dr7/mfxs0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh ih hh ae y er d aa r k s uw ih n g r iy s ih w ao sh w aa dh er ao l y ih er,12,179
3480,train/dr7/mfxs0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m ih dh ih k eh r iy ih n oy l iy r ae l ay k dh ae,12,179
3481,train/dr7/mfxs0/sx144,dh ah w ih l ow iy w uh m ah n w ao r ah m ah s k r ae t k ow t,dh ah w ih l w ih w uh m ah n w ao r ey m ah s k r ae t k ow t,12,179
3482,train/dr7/mfxs0/sx324,dh ah l ow k l d r ah g s t ao r w ah z ch aa r jh d w ih dh ih l iy g l iy d ih s p eh n s ih ng t r ae ng k w ih l ay z er z,dh ah l ow k l d r ah g s t ao r w ih sh ch aa r jh w ah th ih l iy ah l iy d ih s p eh n t s ih ng t r ae ng k w ah l ay z er z,12,179
3483,train/dr7/mfxs0/sx54,dh ah iy s t er n k ow s t ih z ah p l ey s f ao r p y uh r p l eh zh er ae n d ih k s ay t m ah n t,dh iy iy s t er n k ow s ah z ey p l ey s f er p y er p l eh zh er ae n ih k s ay m ih,12,179
3484,train/dr7/mfxs0/sx234,dh ah p ey p er b oy b ao t t uw ae p l z ae n d th r iy ay s ih z,dh ah p ey p er b oy b ao t uw ae p l z eh n th r iy ay s ih s,12,179
3485,train/dr7/mfxs0/sx414,ay r ih sh y ah ng s t er z iy t f r eh sh k ih p er z f ao r b r eh k f ih s t,ae r ih sh y ah ng k s t er z iy f r eh sh k ih p er z f er b r eh k f ih s t,12,179
3486,train/dr7/mfxs0/si2225,r ah n d aw n ay er n p uh r,r ah n d aw n ay er n p ao r,12,179
3487,train/dr7/mfxs0/si1674,hh iy p uh t ih t ih n hh ih z ow n p aa k ih t f ao r s ey f k iy p ih ng,hh iy p uh dh ih ih n ih z ow n p aa k ih t f er s ey f k iy p ih ng,12,179
3488,train/dr7/mfxs0/si2304,n aw hh iy z b ao t ih t s eh d m ay w ay f k ah n t eh n t ih d l iy,n aw hh iy z b ao dh ih t s eh m ay w ay f k ih n t eh n d ih d l iy,12,179
3489,train/dr7/mfxv0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r k s uw t ih n g r iy s iy w ao sh w ao dh er ao l y ih er,12,544
3490,train/dr7/mfxv0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow dh ae s m iy dh ih k eh r iy ih n oy l iy r ae g l ay k dh ae,12,544
3491,train/dr7/mfxv0/sx105,y uw m ah s t ih k s p l ih s ih t l iy d ah l iy t f ay l z,y uw m ah s t ih k s p l ih s ih l iy d ah l iy t f ay l z,12,544
3492,train/dr7/mfxv0/sx285,r ih ch p er ch ih s t s eh v er l s ay n d l ih th ah g r ae f s,r ih ch p er ch ih s s eh v r ah l s ay n d l ih th ih g r ae f s,12,544
3493,train/dr7/mfxv0/sx15,dh ah m y uw z iy ah m hh ay er z m y uw z ih sh ih n z eh v r iy iy v n ih ng,dh ih m y uw z iy ah m hh ay er z m y uw z ih sh ih n z eh v r iy iy v n ih ng,12,544
3494,train/dr7/mfxv0/sx195,w uh d y uw ah l aw ae k t s ah v v ay l ah n s,w ih d y uw ah l aw ae k s ah v ay l ah n s,12,544
3495,train/dr7/mfxv0/sx375,g r ow ih ng w eh l k eh p t g aa r d n z ih z v eh r iy t ay m k ah n s uw m ih ng,g r ow ih ng w eh l k eh t g aa r n z ih z v eh r ih t ay m k ih n s uw m ih ng,12,544
3496,train/dr7/mfxv0/si1005,k ae s t er oy l m ey d f r ah m k ae s er b iy n z hh ae z g ao n aw t ah v s t ay l ae z ah m eh d ih s ih n,k eh s t er oy l m ey f r m k ae s t er b iy n z hh eh z g ao n aw dh ih v s t ay l eh z ih m eh dh ih s n,12,544
3497,train/dr7/mfxv0/si1635,w iy v g aa t p l eh n t iy ah v t ay m t uw th ih ng k ah b aw t dh ae t,w iy v g ah p l eh n iy ih v t ay m d ih th ih ng k ah b aw dh ae,12,544
3498,train/dr7/mfxv0/si1342,b ah f ao r d er ay v ih ng dh ih s f ao r m y uh l ah w iy ih k s p l ey n hh w aa t w iy m iy n b ay p r aa b l ah m z ah v dh ih s k ay n d,b iy f ao r dh er r ay v ih ng n ih s f ao r m y ih l ah w iy ih s p l ey n hh w ah w iy m iy n b ay p r aa l m z ih v dh ih s k ay n d,12,544
3499,train/dr3/mgaf0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r k s uw dh ih n g r iy s iy w ao sh w ao dh er ao l y ih er,8,153
3500,train/dr3/mgaf0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k eh r iy ih n oy l iy r ae g l ay dh ae,8,153
3501,train/dr3/mgaf0/sx202,hh aw m ah ch ah l aw ah n s d uw y uw g eh t,hh aw m ah ch ah l aw ah n s d uw y uw g eh t,8,153
3502,train/dr3/mgaf0/sx382,jh ao r jh ih z p ae r ah n oy d ah b aw t ah f y uw ch er g ae s sh ao r t ih jh,jh ao r jh ih z p er ih n oy dh ih b aw dh ih f uw ch er g ae sh ao r dh ih jh,8,153
3503,train/dr3/mgaf0/sx112,t ah g b ow t s aa r k ey p ah b l ah v hh ao l ih ng hh y uw jh l ow d z,t ah b ow t s er k ey p ah b l ah v hh ao l ih ng hh y uw zh l ow d z,8,153
3504,train/dr3/mgaf0/sx292,dh iy z ih k s k l uw s ih v d aa k y uw m ah n t s m ah s t b iy l aa k t ah p ae t ao l t ay m z,dh iy z ih s k l uw s ih v d aa k ih m ah n s m ah s b iy l aa t ah p ah dh ao l t ay m z,8,153
3505,train/dr3/mgaf0/sx22,hh w eh n ao l eh l s f ey l z y uw z f ao r s,w ih n ao l eh l s f ey l z y uw z f ao r s,8,153
3506,train/dr3/mgaf0/si652,jh ah s t hh w aa t ih z m eh n t b ay s p ih r ih t ae n d b ay m ae t er,jh ih s t w ah dh ih z m eh n b ay s p ih r ih dh ih n b ay m ae dh er,8,153
3507,train/dr3/mgaf0/si1282,r ey d iy ow r ih s eh p sh ih n ih z k ah t d aw n b ay dh ah sh iy l d ih ng n eh s ih s eh r iy t uw k iy p aw t r ey d iy ey sh ih n,r ey dh iy ah r iy s eh sh ih n ih z k ah d aw n b ay dh ih sh iy l dh ih ng n eh s ah s eh r iy t ih k iy p aw r ey dh iy ey sh ih n,8,153
3508,train/dr3/mgaf0/si1912,ih t k ao s t ah s ah hh ah n d r ah d th aw z n d d aa l er z ae n d th er t iy d ey z l ao s t t ay m t uw f ih k s dh eh m,ih k aa s s ah s ah hh ah n er th aw z ih n d aa l er z ih n th er dh iy d ey z l ao s t ay m t ih f ih k s dh eh m,8,153
3509,train/dr4/mgag0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae y er d aa r s uw dh ih ng g r iy s iy w ao r sh w ao dh er ao l y ih er,9,158
3510,train/dr4/mgag0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k eh r iy n ow l ih r ae g l ay dh eh,9,158
3511,train/dr4/mgag0/sx241,dh ah hh ao l w ey ow p ah n z ih n t uw ah hh y uw jh ch ey m b er,dh ah hh aa l w ey ow p ih n z ih n t ah ey hh uw jh ch ey m b er,9,158
3512,train/dr4/mgag0/sx421,dh ow z hh uw t iy ch v ae l y uw z f er s t ah b aa l ih sh ch iy t ih ng,dh ow z hh uw t iy ch v ae y uw z f er s t ah b aa l ih sh ch iy dh ih ng,9,158
3513,train/dr4/mgag0/sx151,dh ah p r iy v iy ah s s p iy k er p r ah z eh t ih d ae m b ih g y uw ah s r ih z ah l t s,dh ih p r iy v iy ih s p iy k er p er z eh n ih dh ih m b ih y uw ah s r ih z ah l s,9,158
3514,train/dr4/mgag0/sx331,dh ah b ih g d ao g l ah v d t uw ch uw ao n dh ah ow l d r ae g d aa l,dh ah b ih d aa l uh v t ih ch uw aa n ih ow l d r ae d aa l,9,158
3515,train/dr4/mgag0/sx61,ch ao k l ih t ae n d r ow z z n eh v er f ey l ae z ah r ow m ae n t ih k g ih f t,ch ao k l ih n r ow z ih z n eh v er f ey l ah z ah r ow m ae n ih g ih f t,9,158
3516,train/dr4/mgag0/si691,b ah t dh ih s eh s ah t eh r ih k d aa k t r ah n w ah z l ao s t ih n dh ah sh ah f l t uw ah k w ay er s p eh sh l p aw er z,b ih dh ih s eh s l t er ih d aa t er n w ah z l ao s n dh ah sh ah f l t ah k w ay er s p eh sh l p aw er z,9,158
3517,train/dr4/mgag0/si1321,dh ae r aa r aa p t ah m l hh y uw m ih d ih t iy r ih k w ay er m ah n t s f ao r v ae r iy ah s ey jh ih n t s hh w eh n ae r b ao r n,dh eh er aa t ah m l hh uw m ih dh ih t iy r ah k w ay er m er n s f er v eh r iy ih s ey jh ih n s w eh n eh er b ao r n,9,158
3518,train/dr4/mgag0/si645,hh iy ih g n ao r z g ay d b uh k f ae k t s,hh iy ih n ao r z g ay b uh k f ae k s,9,158
3519,train/dr7/mgak0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh d y er d aa r k s uw n g r iy s ih w aa sh w ao dh er ao l g ih er,12,624
3520,train/dr7/mgak0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy d ih k eh r iy ih n oy l iy r ae g l ay k dh ae,12,624
3521,train/dr7/mgak0/sx136,s ay ih n t ih f ih k p r aa g r eh s k ah m z f r ah m dh ah d ah v eh l ah p m ah n t ah v n uw t eh k n iy k s,s ay eh n t ih f ih p r aa g r eh s k ah m s f m dh ih d ih v eh l ah m ih n ih v n uw t eh k n iy k s,12,624
3522,train/dr7/mgak0/sx316,dh ae t d ao g ch ey s ih z k ae t s m er s l eh s l iy,dh ae d ao ch ey s ih z k ae t s m er s l ah s l iy,12,624
3523,train/dr7/mgak0/sx46,dh ae t p ih k p aa k ih t w ah z k ao t r eh d hh ae n d ih d,dh eh p ih p aa k ih w ah z k aa r eh hh ae n d ih,12,624
3524,train/dr7/mgak0/sx226,s t eh f k uh d b ae r l iy hh ae n d l dh ah s ay k ah l aa jh ih k l t r ao m ah,s t eh f k uh b eh r l iy hh ae n l dh ah s ay k l aa jh ih k l t r ao m ah,12,624
3525,train/dr7/mgak0/sx406,dh ae r w ah z ah jh ay g ae n t ih k w aa s p n eh k s t t uw er v ih ng z b ih g t aa p hh ae t,dh er w ah z ih jh ay g ae n ih k w aa s p n eh k s t er er v ih ng g z b ih t aa p hh ae,12,624
3526,train/dr7/mgak0/si1036,dh ah ae n t ih th ih s ih s ah v dh ah eh k y uh m eh n ih k l ae n d dh ah l ow k l dh eh n n ow l ao ng g er ih g z ih s t s,dh iy eh n t ih th ih s ih s ah v dh iy eh k y uw m eh n ih k ah l eh n dh ah l ow k l dh eh n ow l ao ng g er ih g z ih s s,12,624
3527,train/dr7/mgak0/si1666,hh iy r ih m eh m b er d ah s t ao r iy hh iy hh ae d r eh d ae z ah y uw th,hh iy r ih m eh m b er dh ih s t ao r iy hh iy hh eh d r eh dh ih z ih y uw th,12,624
3528,train/dr7/mgak0/si2296,y eh s m ae m dh ah ch ih l d r ah n k ao r ih s t hh aa r t ah l iy,y eh s m ae m dh ih ch ih l d r ih n k ao r ih s t hh aa r dh ah l iy,12,624
3529,train/dr7/mgar0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r k s uw dh ih n g r iy s iy w aa sh w ao dh er ao l y ih er,12,320
3530,train/dr7/mgar0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k eh r iy ih n oy l iy r ae g l ay dh ae hh,12,320
3531,train/dr7/mgar0/sx132,p ah b l ih s ih t iy ae n d n ow t er ay ah t iy g ow hh ae n d ih n hh ae n d,p ah b l ih s ih dh iy hh eh n ow dh er ay ih dh iy g ow hh ae n d ih n hh ae n d,12,320
3532,train/dr7/mgar0/sx312,dh ow z ae n s er z w ih l b iy s t r ey t f ao r w er d ih f y uw th ih ng k th r uw dh eh m k ae r f uh l iy f er s t,dh ow z ae n s ih z w l b iy s t r ey t f ao er d ih f uw th ih ng th r uw dh eh m k ae r f l iy f er s t,12,320
3533,train/dr7/mgar0/sx42,b ih b l ih k l s k aa l er z aa r g y uw hh ih s t er iy,b ih b l ih k l s k aa l er z aa r y uw hh ih s t r iy,12,320
3534,train/dr7/mgar0/sx222,y uw ao l w ey z k ah m ah p w ih dh p ae th ah l aa jh ih k l ih g z ae m p l z,y uw ao l w ey z k ah m ah p w ih dh p ae th ah l aa jh ah k l ah g z ae m p l z,12,320
3535,train/dr7/mgar0/sx402,w ih l s er v r uw b aa r b p ay ae f t er r ey ch l z t ao k,w l s er v r uw b aa r p ay ae f t er r ey ch l z t ao k,12,320
3536,train/dr7/mgar0/si1694,s ah m w ah n r iy z n ah b l iy t r ah s t w er dh iy,s ah m w ah n r iy z ah n ah b l iy t r ah s w er th iy,12,320
3537,train/dr7/mgar0/si1212,dh ey aa r n aa t t r uw b ih k ao z s ay ih n t ih s t s ao r p r aa f ah t s s ey dh ey aa r t r uw,dh ey er n aa t r uw b iy k ah s ay n t ih s er p r aa f ih t s ey dh ey er t r uw,12,320
3538,train/dr7/mgar0/si1842,hh w eh n sh iy ah w ow k sh iy w ah z dh ah sh ih p,w eh n sh iy ah w ow k sh iy w aa z dh ih sh ih p,12,320
3539,train/dr7/mgaw0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r s uw n g r iy s iy w ao sh w ao dh er ao l y ih er,12,137
3540,train/dr7/mgaw0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy t ih k eh r iy ih n oy l ih r ae l ay k dh ae,12,137
3541,train/dr7/mgaw0/sx85,s ih m eh n t ih z m eh zh er d ih n k y uw b ih k y aa r d z,s ih m eh n t ih z m eh zh er dh ih n k y uw ih k y aa er d z,12,137
3542,train/dr7/mgaw0/sx265,dh ah s ao ih z b r ow k ih n s ow ch aa p dh ah w uh d ih n s t eh d,dh ih s ao ih z b r ow k ih n s ow ch aa dh ah w uh dh ih n s t eh d,12,137
3543,train/dr7/mgaw0/sx445,hh w aa t ih z dh ih s l aa r jh th ih ng b ay dh ah ay er n ih ng b ao r d,w ah dh ih z ih s l aa r jh th ih ng b ay dh iy ay er n ih ng b ao r,12,137
3544,train/dr7/mgaw0/sx175,s ah v ih r m ay ow p iy ah k ah n t r ih b y uw t ih d t uw r aa n z ih n f ih r iy ao r ah t iy k ah m p l eh k s,s ih v ih r m ay ow p iy ah k n t r ih uw t ih t uw r aa n z ih n f ih r ih ao er dh iy k aa m p l eh s,12,137
3545,train/dr7/mgaw0/sx355,d aa l f ah n z aa r ih n t eh l ih jh ih n t m er iy n m ae m l z,d ao l f ih n z aa r ih n t eh l ah jh ih n m er r iy n m ae m l z,12,137
3546,train/dr7/mgaw0/si535,t uw m eh n iy hh ae v b ao g d d aw n ih n b ih k er ih ng,t uw m eh n iy hh eh v b ao d aw n ih n b ih k er ih ng,12,137
3547,train/dr7/mgaw0/si1165,dh ah k ah n t ih n y uw ih ng m aa d er n ih z ey sh ih n ah v dh iy z f ao r s ih z ih z ah k ao s t l iy b ah t n eh s ih s eh r iy p r aa s eh s,dh iy k n t ih n y uw iy ng m aa dh er n ih z ey sh ih n ah v dh iy z f ao r s eh z ih z ey k ao s l iy b ih n eh s ah s eh r iy p r aa s eh s,12,137
3548,train/dr7/mgaw0/si1802,aw r hh ay p ah th eh t ih k l ah dh er b ah m hh uw k ih l d hh ih m w uh d hh ae v t er n d aw t hh ih z p aa k ih t s,aa r hh ay p ah th eh dh ih k l ah dh er b ah m hh uw k ih l hh ih m w uh d hh eh v t er n d aw hh ih z p aa k ih s,12,137
3549,train/dr3/fgcs0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae jh er d aa r k s uw dh ih n g r iy s iy w aa sh w ao dh er ao l y ih er,8,585
3550,train/dr3/fgcs0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh iy k eh r ih ih n ah oy l iy r ae g l ay dh ae,8,585
3551,train/dr3/fgcs0/sx406,dh ae r w ah z ah jh ay g ae n t ih k w aa s p n eh k s t t uw er v ih ng z b ih g t aa p hh ae t,dh er w ih z ih jh ay g ae n ih k w aa s p n eh k s t er er v ih ng z b ih t aa p hh ae,8,585
3552,train/dr3/fgcs0/sx136,s ay ih n t ih f ih k p r aa g r eh s k ah m z f r ah m dh ah d ah v eh l ah p m ah n t ah v n uw t eh k n iy k s,s ay ih n t ih f ih p r aa g r eh s k ah m z sh ah m dh ih d ih v eh l ah m ih n ah v n uw t eh k n iy k s,8,585
3553,train/dr3/fgcs0/sx316,dh ae t d ao g ch ey s ih z k ae t s m er s l eh s l iy,dh ae d ao ch ey s ih z k ae s m er s ah l ih s l iy,8,585
3554,train/dr3/fgcs0/sx46,dh ae t p ih k p aa k ih t w ah z k ao t r eh d hh ae n d ih d,dh ae p ih p aa k ih w ih z k ao r eh d hh ae n d ih,8,585
3555,train/dr3/fgcs0/sx226,s t eh f k uh d b ae r l iy hh ae n d l dh ah s ay k ah l aa jh ih k l t r ao m ah,s t ah f k uh b eh er l iy hh ae n d l dh ah s ay k l aa jh ih k l t r aa m ah,8,585
3556,train/dr3/fgcs0/si856,p uh t ah d aa l er ae n d s eh n t s l ih m ih t ao n b eh n ah f ih t s,p uh dh ah d aa l er ih n s eh n s l ih m ih dh aa n b eh n ih f ih s,8,585
3557,train/dr3/fgcs0/si1486,dh ah f ih r ah v p ah n ih sh m ah n t jh ah s t d ih d n t b aa dh er hh ih m,dh ih f ih er v p ah n ih sh m ih n jh ah s d ih dh n b aa dh er r ih m,8,585
3558,train/dr3/fgcs0/si2116,ih z dh ae r eh n iy w er d y uw w uh d l ay k t uw ao f er ih n y uh r ow n d ah f eh n s,ih z dh eh r eh n iy w er jh uw w uh d l ay t ah ao f er ih n y er ow n d ih f eh n s,8,585
3559,train/dr5/fgdp0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae y uh d aa s uw iy ng g r iy z ih w aa sh w ao dh er aa l y iy er,10,357
3560,train/dr5/fgdp0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s k m iy t ih k eh r iy eh n aa l iy r ae g l ay dh ae t,10,357
3561,train/dr5/fgdp0/sx88,f l ay ih ng s t ae n d b ay k ae n b iy p r ae k t ih k l ih f y uw w ao n t t uw s ey v m ah n iy,f l ay ng s t ae n b ay k eh m b iy p r ae t ah k l ih f y uw w ao n t ih s ey v m ah n iy,10,357
3562,train/dr5/fgdp0/sx268,dh ah jh ao aa p er ey t s b ay y uw z ih ng ae n t ae g ah n ih s t ih k m ah s l z,dh ih jh aa aa p er r ey s b ay y uw z ih ng eh n t ae g ah n ih s t ah m ah s l s,10,357
3563,train/dr5/fgdp0/sx448,s f ih r ih k l g ih f t s aa r d ih f ih k ah l t t uw r ae p,s p ih r ih k l g ih s aa r d ih f ah k ah l t uw r ae p,10,357
3564,train/dr5/fgdp0/sx178,sh iy ih n k er ih jh d hh er ch ih l d r ah n t uw m ey k dh ae r ow n hh ae l ow iy n k aa s t uw m z,sh iy ih ng k er ih jh hh ih ch ih l zh ih n t uw m ey dh eh r ow n hh aa l ah w iy n k aa s t uw m z,10,357
3565,train/dr5/fgdp0/sx358,jh ao r jh s eh l d ah m w aa ch ih z d ey t ay m m uw v iy z,jh ao r jh s eh l d ah m w aa ch ih z d ey t ay m uw v iy s,10,357
3566,train/dr5/fgdp0/si988,ah k eh r ih s iy n sh ae m p uw s iy m z ah hh ih r ow ih k t r iy t m ah n t b ah t ih t d ih d dh ah jh aa b,ey k eh r ih s iy n sh ae m p uw s iy m z ey hh uh r ow ih t r iy m ih t b ah dh ih d ih dh ih jh aa b,10,357
3567,train/dr5/fgdp0/si1618,hh iy z g aa t t uw th ao s l ow,hh iy z g ae t uw d ao s l ow,10,357
3568,train/dr5/fgdp0/si2248,sh iy ao l w ey z k uh d s eh n s dh ah sh ae g eh n d ah v ah w uh l l iy d ey,sh iy aa w ih z k uw s ih s dh ih sh ae eh n ah v iy w uh l iy d ey,10,357
3569,train/dr5/mges0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh d y er d aa r k s uw n g r iy s iy w ao sh w ao dh er ao l y ih,10,122
3570,train/dr5/mges0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k eh r iy ih n ow l ih r ae l ay k dh ae,10,122
3571,train/dr5/mges0/sx401,t ae k s iy k ae b b r ow k d aw n ae n d k ao z d ah t r ae f ih k jh ae m,t ae s ih k ae b r ow d aw n ah n k ao z ah t r ae f ah y ae m,10,122
3572,train/dr5/mges0/sx131,w iy p l ae n t uw b ih l d ah n uw b eh v r ih jh p l ae n t,w ih p l ae n ah b ih l dh ah n uw b eh v er zh p l ae n,10,122
3573,train/dr5/mges0/sx311,m ay d ih z ay er z aa r s ih m p l g ih v m iy w ah n ih n f ao r m ah t ih v p ae r ah g r ae f ao n dh ah s ah b jh ih k t,m ay d ih z ay er z ah s ih m p l g ih m iy w ah n ih n f ao r m ah t ih v p eh er r ae f ao n dh ah s ah jh ih,10,122
3574,train/dr5/mges0/sx41,eh t ih k ih t m ae n d ey t s k ah m p l ay ih n s w ih dh ih g z ih s t ih ng r eh g y uh l ey sh ih n z,eh dh ih k ih m ae n d ey s k ah m p l ay ih n s w ih dh ih z ih s t ih ng r eh ih l ey sh n z,10,122
3575,train/dr5/mges0/sx221,k ao r iy ah t ae k t dh ah p r aa jh eh k t w ih dh eh k s t r ah d ih t er m ah n ey sh ih n,k ao r iy ih t ae dh ah p r aa jh eh w ah dh eh k s t er d ih t er m ih n ey sh n,10,122
3576,train/dr5/mges0/si851,aa r y uw y uw t ah l ay z ih ng v eh n d ih ng m ah sh iy n p r ow s iy d z t uw hh eh l p p ey f ao r y uh r p r ow g r ae m,ah y uw y uw dh l ay z ih ng v eh n d iy ng m ih sh iy n p r ow s iy z t hh eh l p ey f y er p r ow g r ae m,10,122
3577,train/dr5/mges0/si1481,w ah z ih t ao l v ey n l ey b er,w ah z ih dh ao l v ey n l ey er,10,122
3578,train/dr5/mges0/si2111,b ah t r uw l eh t s n aa t m ay g ey m,b ah r uw l eh s n aa m ay g ey m,10,122
3579,train/dr4/mgjc0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae jh er d aa r s uw dh ih ng g r iy z iy w ao sh w ao dh er ao l y ih er,9,212
3580,train/dr4/mgjc0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy t ih k ih r iy eh n oy l iy r ae g l ay dh ae,9,212
3581,train/dr4/mgjc0/sx255,m ay ay d iy l m ao r n ih ng b ah g ih n z w ih dh hh aa t k ao f iy,m ay ay d ih l m ao r n ih ng b ih g ih n z w ih th hh aa k ao f iy,9,212
3582,train/dr4/mgjc0/sx435,dh ah r ih ch sh uh d ih n v eh s t ih n b l ae k z er k aa n z ih n s t eh d ah v s t ay l ih sh sh uw z,dh ih r ih ch uh dh ih n v eh s t ih n b l ae s er k aa n z ih n s t eh dh ih v s t ay l ih sh uw z,9,212
3583,train/dr4/mgjc0/sx165,dh ah iy z iy g ow ih ng z ow aa l ah jh ih s t r ih l ae k s t th r uw aw t dh ah v oy ih jh,dh ih iy z iy g ow ih ng z ow aa l ih jh ih s r ih l ae s th r uw aw dh ih v oy ih jh,9,212
3584,train/dr4/mgjc0/sx345,t r ih sh s ao aw r z ae n d aw r z ah v m uw v iy z s ae t er d ey,t r ih sh s ao aw er z ih n aw er z ih v m uw v iy s ae dh er d ey,9,212
3585,train/dr4/mgjc0/sx75,f ih l dh ae t k ae n t iy n w ih dh f r eh sh s p r ih ng w ao t er,f ih l dh ae k ae n t iy n w ih th f r eh sh p r ih ng w ao dh er,9,212
3586,train/dr4/mgjc0/si1256,ao r ih jh ih n ah v s t ey t ao t ah m ow b iy l p r ae k t ih s ih z,ao r ih jh ih n ah v s t ey dh ao dh ah m ow b ih l p r ae t ah s ih z,9,212
3587,train/dr4/mgjc0/si1335,ih n f l ae m ah t ao r iy s eh l z w er s t r ay k ih ng l iy ae b s ih n t,ih n f l ae m ah t ao r iy s eh l z w er s t r ay k ih ng l ae s n,9,212
3588,train/dr4/mgjc0/si1965,ih f dh ah ah dh er p ay l ah t s w er w er iy d dh ey d ih d n aa t sh ow ih t,ih f dh iy ah dh er p ay l ih s w er w er iy d dh ey d ih n aa sh ow ih,9,212
