,Path,Canonical,Transcript
1053,L2_arctic_WAV/PNV_arctic_a0021,ih t f eh r l iy k l ah b d m iy ih n t uw r eh k ah g n ay z ih ng ih t,ih t f eh l iy k l ah p t m iy ih n t uw r eh k ah n ay z ih n ih t
1054,L2_arctic_WAV/PNV_arctic_a0022,hh aa r d l iy w er aw r p l ae n z m ey d p ah b l ih k b ah f ao r w iy w er m eh t b ay p aw er f ah l aa p ah z ih sh ah n,hh aa l iy w er aw ah b l ae n z m ey d p ah b l ih k b iy f ao w iy w ah m eh t b ay p aw ah f ah n aa p ah z iy sh ah n
1055,L2_arctic_WAV/PNV_arctic_a0023,ah k aa m b ah n ey sh ah n ah v k ah n ey d iy ah n k ae p ih t ah l k w ih k l iy ao r g ah n ay z d ae n d p ah t ih sh ah n d f ao r dh ah s ey m p r ih v l ih jh ih z,ah k aa m b ah n ey sh ah n ah p k ah n ae d iy ah n k ae p ih t ow* k w ih k l iy ao g ah n ay z d ae n d b ah t iy sh ah n f ao d ah s eh* m b r ih v l ih jh ih s
1056,L2_arctic_WAV/PNV_arctic_a0024,ih t w ah z m ay r iy p ao r t s f r ah m dh ah n ao r th w ih ch ch iy f l iy ih n d uw s t p iy p ah l t uw b ay,ih t w ah z m ay r iy p ao r s f r ao m dh ah n ao th w ih ch ch iy f l iy ih n d iy uw s p iy p ow* t uw b ay
1057,L2_arctic_WAV/PNV_arctic_a0025,ay w ah z ah b aw t t ih d uw dh ih s hh w ih n k uw l er jh ah jh m ah n t p r iy v ey l d,ay w ah z ah b aw t t ih d uw dh ih s hh w ih n k uw l ah jh ah jh m ah n t r iy v ey w t
1058,L2_arctic_WAV/PNV_arctic_a0026,ih t ah k er d t uw m iy dh ae t dh eh r w uh d hh ae v t uw b iy ah n ah k aw n t ih ng,ih t ah k ah d t uw m iy dh ae t dh eh ah w uw t hh ae v t uw b iy ah n ah k aw t ih ng
1059,L2_arctic_WAV/PNV_arctic_a0027,t uw m ay s er p r ay z hh iy b ah g ae n t ah sh ow ae k sh ah l ih n th uw z iy ae z ah m ih n m ay f ey v er,t uw m ay s ah p r ay z hh iy b iy g ae n t ah sh ow ae k sh ah w ih n th uw z iy ey z ah m ih n m ay f ey v ah
1060,L2_arctic_WAV/PNV_arctic_a0028,r aa b er iy b r ay b er iy f r ao d,r aa b er iy b r ay b er iy f r ao* t
1061,L2_arctic_WAV/PNV_arctic_a0029,dh eh r f ao r s ih z w er ao r eh d iy m uw v ih ng ih n t uw dh ah n ao r th k ah n t r iy,dh eh ah f ao s ih z w ah ao r eh d iy m uw v ih ng ih n t uw d ah n ao th k ah n t r iy
1062,L2_arctic_WAV/PNV_arctic_a0030,ay hh ae d f ey th ih n dh ah m,ay hh ae t f ey th ih n dh ah m
1063,L2_arctic_WAV/PNV_arctic_a0031,dh ey w er th r iy hh ah n d r ah d y aa r d z ah p aa r t,d ey w ah th r iy hh ah n d r ah d y aa r z ah p aa* r t
1064,L2_arctic_WAV/PNV_arctic_a0032,s ih n s dh eh n s ah m m ih s t ih r iy ah s f ao r s hh ae z b ih n f ay t ih ng ah s ae t eh v r iy s t eh p,s ih n z dh eh n s ah m m ih s t ih r iy ah s f ao* r s hh ae z b ih n f ay t ih ng ah s ae t ae v r iy s t eh p
1065,L2_arctic_WAV/PNV_arctic_a0036,sh iy t er n d ih n ae t dh ah hh ow t eh l,sh iy t ah n d ih n ae t d ah hh ow t eh w
1066,L2_arctic_WAV/PNV_arctic_a0037,ay w ah z dh iy ow n l iy w ah n hh uw r iy m ey n d s ih t ih ng,ay w ah z z iy ow n l iy w ah n hh uw r iy m ae n d s ih t ih ng
1067,L2_arctic_WAV/PNV_arctic_a0038,w ih l hh ae v t uw w aa ch aw r ch ae n s ih z,w ih ah hh ae w v t uw w aa sh aw ah jh* ae n s ih s
1068,L2_arctic_WAV/PNV_arctic_a0039,dh ah sh ih p sh uh d b iy ih n w ih th ih n ah w iy k ao r t eh n d ey z,d ah sh iy p sh uh d b iy iy n w ih th ih n ah w iy k ao t eh n d ey s
1069,L2_arctic_WAV/PNV_arctic_a0040,ay s ah p ow z y uw w ah n d er w ay sh iy ih z k ah m ih ng ah p hh iy r,ay s ah p ow z y uw w ah n d ah w ay sh iy ih z k aa m ih ng ah p hh iy ah
1070,L2_arctic_WAV/PNV_arctic_a0041,m iy n w ay l ay l g ow aw t t uw b r iy dh ah s p eh l,m iy n w ay aa* w g ow aw t t uw b r iy th ah s p ae w
1071,L2_arctic_WAV/PNV_arctic_a0042,hh aw k uh d hh iy ih k s p l ey n hh ih z p ah z eh sh ah n ah v dh ah s k eh ch,hh aw k uh t hh iy ih s p l ey n hh ih z p ow* z eh sh ah n ao v dh ah s k eh ch
1072,L2_arctic_WAV/PNV_arctic_a0045,hh iy m uw v d ah w ey ae z k w ay ah t l iy ae z hh iy hh ae d k ah m,hh iy m uw d ah w ey ae s k w ay ah t l iy ae s hh iy hh ae t k ah m
1073,L2_arctic_WAV/PNV_arctic_a0046,dh ah g er l f ey s t ih m hh er ay z sh ay n ih ng w ih th s ah d ah n f ih r,dh ah g er l f ey s t ih m hh ah ay zh sh ay n ih ng w ih th s ah d ah n f ih ah
1074,L2_arctic_WAV/PNV_arctic_a0047,k l ow s b ah s ay d hh ih m g l iy m d dh ah w ay t f ae ng z ah v dh ah w uh l f d ao g,k l ow z b iy s ay t hh iy m k l iy m d d ah w ay t f ae n s ah b dh ah w uw f d ao g
1075,L2_arctic_WAV/PNV_arctic_a0048,hh iy l uh k t ae t dh ah hh ae ng k er ch ih f m ao r k l ow s l iy,hh iy l uh k t ae t d ah hh ae n k ah ch ih f m ao ah k l ow s l iy
1076,L2_arctic_WAV/PNV_arctic_a0051,dh iy l ey s w ah z ah v ah d eh l ah k ah t ay v er r iy k ah l er f ey n t l iy t ih n t ih d w ih th y eh l ow,d iy l ey z w ah z ao v ah d eh l ih k ah t ay v ah l iy k ah l ah f ae n t l iy t ih n t ih d w ih th y eh l ow
1077,L2_arctic_WAV/PNV_arctic_a0052,ih t w ah z ah k y uh r iy ah s k ow ih n s ih d ah n s,ih t w ah z ah k y uh r iy ah s k ow iy n s iy d ah n s
1078,L2_arctic_WAV/PNV_arctic_a0053,s ah d ah n l iy hh ih z f ih ng g er z k l ow z d t ay t l iy ow v er dh ah hh ae ng k er ch ih f,s ah d ah l iy hh ih z f ih ng g ah z k l ow z d t ay l iy ow v ah d ah hh ae ng k er ch ih f
1079,L2_arctic_WAV/PNV_arctic_a0054,dh eh r w ah z n ah th ih ng aa n dh ah r aa k,d eh r w ah z n ao th ih ng aa n d ah r aa k
1080,L2_arctic_WAV/PNV_arctic_a0058,ay k ey m f ao r ih n f er m ey sh ah n m ao r aw t ah v k y uh r iy aa s ah t iy dh ah n eh n iy th ih ng eh l s,ay k ey m f ao ih n f ao m ey sh ah n m ao ah aw t ah p k y uh r iy aa s ah t iy d ah n eh n iy th ih ng eh w s
1081,L2_arctic_WAV/PNV_arctic_a0059,hh ih z ih m ae k y uw l ih t ah p ih r ah n s w ah z g ao n,hh ih z ih m ae k y uw l ey t ah p ih r ah n z w ah z g ao n
1082,L2_arctic_WAV/PNV_arctic_a0060,eh n iy w ey n ow w ah n s ao hh er l ay k dh ae t,eh n iy w ey n ow w ah n s ao hh ah l ay dh ae t
1083,L2_arctic_WAV/PNV_arctic_a0062,dh ah m eh n s t eh r d ih n t uw iy ch ah dh er z f ey s,d ah m ae n s t eh ah d ih n t uw ih ch ah d ah s f ey s
1084,L2_arctic_WAV/PNV_arctic_a0063,y eh s ih t w ah z ah m ae n hh uw ae s t ah s t r ey n jh er,y eh s ih t w ah z ah m ae n hh uw ae s t ah s t r ey n jh ah
1085,L2_arctic_WAV/PNV_arctic_a0064,dh ah f ao r th ae n d f ih th d ey z p ae s t w ih th aw t eh n iy d ih v eh l ah p m ah n t s,d ah f ao th ae n d f ih th d ey z p aa* s t w ih th aw t eh n iy d ih v eh l ah p m ah n t s
1086,L2_arctic_WAV/PNV_arctic_a0065,dh ey k l ow z d n aw ah n t ih l hh ih z f ih ng g er z w er l ay k k ao r d z ah v s t iy l,d ey k l ow z d n aw ah n t ih w hh ih z f ih ng g ah z w ah l ay k k ao* r z ah v s t iy w
1087,L2_arctic_WAV/PNV_arctic_a0067,sh uh r l iy ay w ih l ih k s k y uw z y uw sh iy k r ay d,sh uh l iy ay w ih w ih s k y uw z y uw sh iy k r ay t
1088,L2_arctic_WAV/PNV_arctic_a0071,w ah t w ah z dh ah aa b jh eh k t ah v y uh r l ih t ah l s eh n s ey sh ah n,w ah t w ah z z ah aa b jh eh k ah v y uh ah l iy t ow* w s eh n s ey sh ah n
1089,L2_arctic_WAV/PNV_arctic_a0073,dh ah p r ah m ow t er z ay z w er hh eh v iy w ih th l ih t ah l p ah f iy b ae g z ah n d er dh eh m,d ah b r ah m ow t ah z ay z w ah hh ae v iy w ih th l ih t ow* p ah f iy b ae g s ah n d ah dh eh m
1090,L2_arctic_WAV/PNV_arctic_a0075,dh eh r hh ae z b ih n ah ch ey n jh sh iy ih n t er ah p t ih d hh ih m,dh eh ah hh ae y z b ih n ah ch ey n jh sh iy ih n t er ah p t ih d hh ih m
1091,L2_arctic_WAV/PNV_arctic_a0076,dh ah g r ey ay z f aa l t er d dh ah f l ah sh d iy p ah n d,d ah g r ey ay z f ao n t er d d ah f l ah sh d iy p ah n t
1092,L2_arctic_WAV/PNV_arctic_a0077,ih t ih z dh ah f ay er p aa r t l iy sh iy s eh d,ih t iy z dh ah f ay er p aa t l iy sh iy s eh t
1093,L2_arctic_WAV/PNV_arctic_a0078,dh eh n ae n d ae t s ah p er hh iy t r ay d t uw f ae dh ah m hh er,dh eh n ae n d ae t s ah p er hh iy t r ay d t uw f ae dh ah m hh ah
1094,L2_arctic_WAV/PNV_arctic_a0079,ih t w aa z ah l aa r jh k ah n uw,ih t w aa z ah l aa zh k ah n uw
1095,L2_arctic_WAV/PNV_arctic_a0081,w ah t ih f sh iy d ih d n aa t k ah m t uw dh ah r aa k,w ah t ih f sh iy d iy t n aa t k ah m t uw d ah r aa k
1096,L2_arctic_WAV/PNV_arctic_a0082,hh ih z f ey s w ah z s t r iy m ih ng w ih th b l ah d,hh iy s f ey s w ah z s t r iy m ih ng w ih t b l ah t
1097,L2_arctic_WAV/PNV_arctic_a0085,ah t r ih k ah l ah v f r eh sh b l ah d r ae n ow v er hh ih z f ey s,ah t r ih k ow* ao v f r eh zh p l ah t r ae n ao w ah hh ih z f ey s
1098,L2_arctic_WAV/PNV_arctic_a0086,d eh th hh ae d k ah m w ih th t eh r ah b ah l s ah d ah n n ah s,d eh th hh ae t k ah m w ih th t eh r ah b ah w s ah t ah n n ah s
1099,L2_arctic_WAV/PNV_arctic_a0088,hh iy m ey d sh uh r dh ae t dh ah m ae g ah z iy n w ah z l ow d ih d ae n d r iy z uw m d hh ih z p ae d l ih ng,hh iy m eh t sh uh dh aa* t dh ah m ae g ah z iy n w ah z l ow d ih d ae n d r iy z uw m hh ih z p ae t l ih ng
1100,L2_arctic_WAV/PNV_arctic_a0089,dh ah n ay t g l ow w ah z t r eh ch er r ah s t uw sh uw t b ay,d ah n ay t k l ow w ah z ch r eh ch iy r ah s t uw sh uw t b ay
1101,L2_arctic_WAV/PNV_arctic_a0090,dh ah s ih ng ih ng v oy s ah p r ow ch t r ae p ah d l iy,d ah s ih ng ih ng v oy s ah b r ow t r ae p ah d l iy
1102,L2_arctic_WAV/PNV_arctic_a0091,hh ih z b l ah d g r uw hh aa t w ih th r ey jh ae t dh ah th ao t,hh ih z b l ah t g r uw hh ao t w ih t r ey zh ae t dh ah th ao t*
1103,L2_arctic_WAV/PNV_arctic_a0092,hh iy w eh n t d aw n ih n m ih d s t r iy m s er ch ih ng dh ah sh ae d ow z ah v b ow th sh ao r z,hh iy w eh n t d aw ih n m ih t s t r iy m s ah ch ih ng dh ah sh aa* d ow z ao p b ow th sh ao r s
1104,L2_arctic_WAV/PNV_arctic_a0093,f ao r ah f uh l m ih n ah t hh iy k r aw ch t ae n d l ih s ah n d,f ao ah f uh m ih n ah t hh iy z k r aw t ae n d l ih s ah n t
1105,L2_arctic_WAV/PNV_arctic_a0094,hh iy hh ae d b eh r l iy eh n t er d dh ih s hh w ih n hh iy s ao dh ah g l ow ah v ah f ay r,hh iy hh ae t b eh l iy ae n t ah d dh ih s hh w ih n hh iy s ao d ah k l ow ao b ah f ay ah
1106,L2_arctic_WAV/PNV_arctic_a0095,ah b ih g k ae n v ah s t eh n t w ah z dh ah f er s t th ih ng t uw k ah m w ih th ih n hh ih z v ih zh ah n,ah b ih k k ae n v ah s t eh n t w ah z dh ah f ah s t d ih ng t uw k ah m w ih th ih n hh ih z v iy zh ah n
1107,L2_arctic_WAV/PNV_arctic_a0096,p er hh ae p s sh iy hh ae d ao r eh d iy m eh t hh er f ey t ah l ih t ah l d iy p er ih n dh ah f ao r ah s t,p ah hh aa* p s sh iy hh ae d ao r eh d iy m eh t hh ah f ey t ah l ih t ah l d iy p ah ih n dh ah f ao r ah s t
1108,L2_arctic_WAV/PNV_arctic_a0097,dh eh n y uw k ae n er ey n jh y uw r s eh l f k ah m f er t ah b l iy ah m ah ng dh iy z r ow b z ih n dh ah b ow,dh eh n jh uw k ae n er ey n zh y uw ah s eh w f k ah m f er t ah b l iy ah m ao ng d iy z r ow p s ih n dh ah b ow
1109,L2_arctic_WAV/PNV_arctic_a0098,sh ae l ay k eh r iy y uw,sh ae w ay k eh r iy y uw
1110,L2_arctic_WAV/PNV_arctic_a0099,ah m ae d ah n ih ng jh oy p aw n d ih d ih n hh ih z b r ey n,ah m ae t ah n ih ng jh oy p aw d ih d ih n hh ih z b r ae n
1111,L2_arctic_WAV/PNV_arctic_a0100,y uw m ah s t s l iy p hh iy er jh d,y uw m ah s s l iy p hh iy ah zh t
1112,L2_arctic_WAV/PNV_arctic_a0101,y uw y uw w uh d n aa t k iy p dh ah t r uw th f r ah m m iy,y uw y uw w uh d n aa t k iy p d ah t r uw th f r ao m m iy
1113,L2_arctic_WAV/PNV_arctic_a0102,hh iy w ih l f aa l ow ah s s uw n,hh iy w ih w f aa l ow ah s s uw n
1114,L2_arctic_WAV/PNV_arctic_a0103,b ah t dh eh r k ey m n ow p r aa m ah s f r ah m dh ah b ow ah v dh ah k ah n uw,b ah t dh eh ah k ey m n ow b r aa m ah z f r ah m dh ah b ow ao f d ah k ah n uw
1115,L2_arctic_WAV/PNV_arctic_a0104,sh iy w ah z s l iy p ih ng ah n d er hh ih z p r ah t eh k sh ah n ae z s w iy t l iy eh z ah ch ay l d,sh iy w ah z s l iy b ih ng ah n d ah hh ih z p r ow* t eh k sh ah n ae z s w iy t l iy eh s ah ch ay t
1116,L2_arctic_WAV/PNV_arctic_a0105,ow n l iy ih t ih z s ow w ah n d er f ah l s ow ao l m ow s t ih m p aa s ah b ah l t ah b ih l iy v,ow l iy ih t iy z s ow w ao n d ah f uw s ow ao m ow s t ih m p aa s ah b ah t ah b ih l iy f
1117,L2_arctic_WAV/PNV_arctic_a0106,dh iy ih m ow sh ah n w ih ch sh iy hh ae d s ah p r eh s t b er s t f ao r th n aw ih n ah ch ow k ih ng s aa b,dh iy ih m ow sh ah n w ih ch sh iy hh eh s ah p r eh s t b ah s t f ao th n aw ih n ah ch ao k ih n s ao
1118,L2_arctic_WAV/PNV_arctic_a0107,ih f y uw ow n l iy k uh d n ow hh aw ay th ae ng k y uw,ih f y uw ow l iy k uh n ow hh aw ay th ae ng k y uw
1119,L2_arctic_WAV/PNV_arctic_a0108,hh iy w ey d ih d ih n t uw dh ah eh jh ah v dh ah w ao t er ae n d b iy g ae n s k r ah b ih ng hh ih m s eh l f,hh iy w ey d ih t ih n t uw dh ah eh zh ah v d ah w ao t ah ae n b iy g ae n sh r ah b ih hh ih m s eh w f
1120,L2_arctic_WAV/PNV_arctic_a0109,d uw y uw n ow dh ae t y uw aa r sh ey k ih ng m ay k aa n f ah d ah n s ih n y uw,d uw y uh n ow dh eh t y uw aa sh eh k ih n m ay k aa f ah d ah n z ih n y uw
1121,L2_arctic_WAV/PNV_arctic_a0111,ih n s t eh d hh iy jh oy n d hh er ae n d dh ey ey t l ay k t uw hh ah ng g r iy ch ih l d r ah n,ih n s t eh hh iy jh oy n d ah ae n dh ey ey t l ay t uw hh ah g r iy ch ih w zh r ah n
1122,L2_arctic_WAV/PNV_arctic_a0112,hh iy w ah z w uw n d ih d ih n dh iy aa r m,hh iy w ah z w uw n d ih t ih n y iy ae m
1123,L2_arctic_WAV/PNV_arctic_a0113,ay s ah p ow z y uw p ih k t dh ae t l ih ng g ow ah p ah m ah ng dh iy ih n d iy ah n z,ay s ah p ow z y uw p ih k t dh eh t l ih ng g ow ah p ah m ao ng d iy ih n d iy ah n s
1124,L2_arctic_WAV/PNV_arctic_a0115,hh iy hh ae d n ow ih k s k y uw z f ao r dh ah f iy l ih ng z hh w ih ch w er er aw z d ih n hh ih m,hh iy hh eh d n ow ih s k y uw z f ao ah dh ah f iy uh l ih z hh w ih ch w ah er aw z d ih n hh ih m
1125,L2_arctic_WAV/PNV_arctic_a0116,w ah z ih t dh ah r aa n d ih v uw ah v dh ow z hh uw w er s t r ay v ih ng t uw w er k hh ih z r uw ah n,w ah z ih d ah r ae n d ih v uw aa v dh ow z hh uw w ah* t sh r ay v ih ng t uw w uh k hh ih s r uw n
1126,L2_arctic_WAV/PNV_arctic_a0117,sh iy ae d ih d w ih th jh eh n y ah w ah n s ih m p ah th iy ih n hh er f ey s ae n d v oy s,sh iy ae t ih d w ih jh eh n y ah w ah n s ih m b ah th iy ih n ah f ey s n v oy s
1127,L2_arctic_WAV/PNV_arctic_a0120,m ay r ay t f uh t f iy l z l ay k dh ae t ah v ah ch ay n iy z d eh b y ah t aa n t,m ay r ay t f uw t f iy w z l ay dh ae t ah v ah ch ey n iy z d eh b uw t eh n t
1128,L2_arctic_WAV/PNV_arctic_a0121,dh ey ey t d ih n er ae t dh ah f ih f th ae n d r eh s t ih d f ao r t uw aw er z,d ey ey t d ih n uh eh d ah f ih f th ae d r eh s t ih d f ao t uw aw ah z
1129,L2_arctic_WAV/PNV_arctic_a0122,t uw y iy r z ah g ow ay g ey v ah p s ih v ah l ih z ey sh ah n f ao r dh ih s,t uw y iy ih z ah g ow ay g ae v ah p s ih v ah l ay z ey sh ah n f ah dh ih s
1130,L2_arctic_WAV/PNV_arctic_a0123,sh iy hh ae d d ay d f r ah m k ow l d ae n d s t aa r v ey sh ah n,sh iy hh eh d d ay d f r ah m k ow d eh n s t aa v ey sh ah n
1131,L2_arctic_WAV/PNV_arctic_a0125,hh iy w ah z d ih t er m ah n d n aw t uw m ey n t ey n ah m ao r s er t ah n hh ow l d ah p aa n hh ih m s eh l f,hh iy w ah z dh iy t ah m ah n d aw t uw m eh n t eh n ah m ao ah s ah t ah n hh ow n d ah p ao hh ih m s eh w f
1132,L2_arctic_WAV/PNV_arctic_a0126,iy ch d ey sh iy b iy k ey m ah m ao r v ay t ah l p aa r t ah v hh ih m,iy sh d ey sh iy b iy k ey m ah m ao v ay t ah p aa r t ah v hh ih m
1133,L2_arctic_WAV/PNV_arctic_a0127,ih t w ah z ah t eh m t ey sh ah n b ah t hh iy r iy z ih s t ih d ih t,ih w ah z ah t eh m t ey sh ah n b ah t hh iy r iy s ih s t ih d ih t
1134,L2_arctic_WAV/PNV_arctic_a0128,dh ih s w ah n hh ow p w ah z d ih s t r oy d eh z k w ih k l iy ae z ih t w ah z b ao r n,d ah w ah n hh ow p w ah z dh ih s t r oy d eh z k w ih k l iy ae z ih z w ah z b ao n
1135,L2_arctic_WAV/PNV_arctic_a0129,hh er f ey s w ah z ah g ey n s t hh ih z b r eh s t,hh ah f ey z w ah z ah g ey n z hh ih z b r eh s t
1136,L2_arctic_WAV/PNV_arctic_a0130,sh iy w ah z hh ih z n aw f er eh v er,sh iy w ah z hh ih s n aw f er eh v ah
1137,L2_arctic_WAV/PNV_arctic_a0131,p r aa v ah d ah n s hh ae d d ih l ih v er d hh ih m th r uw dh ah m ey l s t r ah m,b r aa v ah d ah n z hh eh t d ih l iy v ah d hh ih m f r uw d ah m ae w s t r ah m
1138,L2_arctic_WAV/PNV_arctic_a0134,hh iy ow b ey d dh ah p r eh sh er ah v hh er hh ae n d,hh iy aa b ey d d ah b r eh sh ah ah v hh ah hh eh n
1139,L2_arctic_WAV/PNV_arctic_a0136,ah b aw t hh ih m eh v r iy w eh r w er dh ah eh v ah d ah n s ah z ah v l ah g zh er iy ae n d ah v ey jh,ah b ow v ih m eh v r iy w eh ah w uh d ah eh v ah d ah n s ah z ah v l ah g s er iy ae d ah v ey zh
1140,L2_arctic_WAV/PNV_arctic_a0137,dh eh n hh iy s t eh p t b ae k w ih th ah l ow k r ay ah v p l eh zh er,dh eh n iy s t eh p t b ae* k w ih th ah l ow k r ay d ah b l eh zh ah
1141,L2_arctic_WAV/PNV_arctic_a0139,hh iy t ow l d hh ih m s eh l f dh ae t ae z hh iy w aa sh t hh ih m s eh l f ae n d g r uw m d hh ih z d ih sh eh v ah l d k l ow z,hh iy t ow n d hh ih m s eh v dh ae t ae z hh iy w aa sh hh ih m s eh ah v eh n k r uh m d hh ih z d ih sh eh v ah d k l ow z
1142,L2_arctic_WAV/PNV_arctic_a0168,ah l ow b uh sh w ih p t hh ih m ih n dh ah f ey s ae n d l eh f t n ow s t ih ng,ah l ow b uh sh w ih p t hh ih m ih n d ah f ey z eh l eh f n ow s th ih ng
1143,L2_arctic_WAV/PNV_arctic_a0178,eh v r iy b ow n ih n hh er ey jh d b aa d iy s iy m d b r ow k ah n ao r d ih s l ow k ey t ih d,eh v r iy b ow n d ih n hh ah ey zh b ah d iy s iy b r ao k ah n ao d ih s l ow k ey t ih d
1144,L2_arctic_WAV/PNV_arctic_a0209,ih t w ah z n aa t ah l aa r jh l ey k ae n d ao l m ow s t r aw n d,ih w ah z n aa t ah l aa zh l ey k ae n ao m ow s r aw d
1145,L2_arctic_WAV/PNV_arctic_a0225,ay w ah z b r ao t ah p dh ah w ey m ow s g er l z ih n hh ah w ay iy aa r b r ao t ah p,ay w ah z b r ao t ah p dh ah w ey m ow s g er z ih n ah hh ah w ay iy aa b r ao t ah p
1146,L2_arctic_WAV/PNV_arctic_a0260,n ow b ah d iy n uw hh ih z hh ih s t er iy dh ey ah v dh ah hh uh n t ah l iy s t ah v ao l,n ow b ah d iy n uw hh ih z hh ih s er iy dh ey aa f dh ah hh uh n t ah l ih s t ah v ao
1147,L2_arctic_WAV/PNV_arctic_a0271,n aw p l iy z g ih v ah p l ey n s t ey t m ah n t ah v w ah t ah k er d,n aw p l iy z g ih v ah p l eh n s t ey t m ah n ah b w aa t ah k er d
1148,L2_arctic_WAV/PNV_arctic_a0364,w iy hh ae v p l eh n t iy ah v k ae p ih t ah l aw er s eh l v z ae n d y eh t w iy w aa n t m ao r,w iy hh ah p l eh n t iy ah k ae b ih t ah aw ah s eh w v z eh n y eh t w w aa n t m ao
1149,L2_arctic_WAV/PNV_arctic_a0375,dh ah b uh ch er z ae n d m iy t k ah t er z r ih f y uw z d t uw hh ae n d ah l m iy t d eh s t ih n d f ao r ah n f eh r r eh s t r aa n t s,d ah b ah ch ah z eh n m iy t k ah t l ah z r ih f y uw z d t uw hh ey n d ah m iy t d eh s t ih n d f ao ah n f eh r r eh sh r aa n t s
1150,L2_arctic_WAV/PNV_arctic_a0378,dh ae t s w ay ih t s b aw n d er iy z aa r ao l g aw jh d ae n d jh ae g d,dh ae s w ay ih s b aw d er iy z aa ao n g ow zh d eh n jh aa d
1151,L2_arctic_WAV/PNV_arctic_a0434,ah hh ae f ah k ey s ah v t ah b ae k ow w ah z w er th th r iy p aw n z,ah hh ae f ah k ey z ah v t ow b aa k ow w ah z w ah th f r iy p aw z
1152,L2_arctic_WAV/PNV_arctic_a0459,dh eh r z t uw m ah ch ah v dh ah s k uw l b oy ih n m iy,dh eh z t uw m ah sh ao v dh ah s k uw b oy ih n m iy
1153,L2_arctic_WAV/PNV_arctic_a0475,hh ih z aw t s t r eh ch t aa r m d r aa p t t uw hh ih z s ay d ae n d hh iy p ao z d,hh ih z aw s t r eh t aa m d r aa p t t uw hh ih z s ay d ae n d hh iy p ao r s d
1154,L2_arctic_WAV/PNV_arctic_a0515,b ah t hh iy r ah m ah ng s t aa r s eh l v z l eh t ah s s p iy k aw t,b ah t hh iy ah m ah n s aw ah s eh w v z l eh t ah s s p ih k aw t
1155,L2_arctic_WAV/PNV_arctic_a0519,s ah ch ae n ae k t w ao z ih n d ih r eh k t v ay ah l ey sh ah n ah v dh ah l ao z ah v dh ah l ae n d,s ah ch ae n aa t w ao z ih n d iy r eh t v ay ow l ey sh ah n ah b ah l ao z ah b l ah l eh n d
1156,L2_arctic_WAV/PNV_arctic_a0542,w ih dh aw t ah d aw t s ah m ah v dh ah m hh ae v d ih n er eh n g ey jh m ah n t s,w ih d aw ah d aw t s ah m ah v dh ah m hh eh v d ih n ah eh n g ey sh m ah n t s
1157,L2_arctic_WAV/PNV_arctic_b0019,hh ih z s l ih m hh ae n d z g r ih p t dh iy eh jh ih z ah v dh ah t ey b ah l,hh ih z s l ih m hh ae n z g r ih p t dh iy eh jh ih z ah v dh ah t ey b ah
1158,L2_arctic_WAV/PNV_arctic_b0048,hh iy l uh k t l ay k w ah n hh uw hh ae d p ae s t th r uw ah n ah n k ah m f er t ah b ah l aw er ao r t uw,hh ih l uh k t l ay w ah n hh uw hh eh p aa s t f r uw ah n ah n k ah m f ah t ah b ah aw ah ao t uw
1159,L2_arctic_WAV/PNV_arctic_b0074,y eh t b ih hh ay n d dh eh m dh eh r w ah z ah n ah dh er ae n d m ao r p aw er f ah l m ow t ih v,y eh t b ih hh ay dh eh m dh eh w ah z ah n ah dh ah eh n m ao p aw ah f ah m ow t ih f
1160,L2_arctic_WAV/PNV_arctic_b0075,ih n dh ae t k ey s hh iy k uh d n aa t m ih s dh ah m ih f hh iy y uw z d k ao sh ah n,ih n dh ae t k ey z hh iy k uh d n aa t m ih s dh ah m ih f hh iy y uw z k ao sh ah n
1161,L2_arctic_WAV/PNV_arctic_b0106,f ao r ah f uh l m ih n ah t dh ah t uw m eh n s t eh r d ih n t uw iy ch ah dh er z f ey s,f ao ah f uh m ih n ah t dh ah t uw m eh n s t eh ah d ih n t uw ih ch ah d ah z f ey s
1162,L2_arctic_WAV/PNV_arctic_b0140,dh ey eh jh d n ih r er ae n d s t uh d sh ow l d er t ah sh ow l d er f ey s ih ng dh eh r w er l d,d ey eh sh d n ih r er ae s t uw sh aw d ah t ah sh aw d ah f ey s ih n d ah w er d
1163,L2_arctic_WAV/PNV_arctic_b0165,hh iy p uh l d ae n d dh ah l ao g k r ae sh t d aw n t uw b r ey k hh ih z b ae k,hh iy p uh n d ae n l ah l ao k k r ae s d aw t uw b r eh k hh ih z b ae k
1164,L2_arctic_WAV/PNV_arctic_b0189,dh ae t ih z w ah t d ih s t ih ng g w ih sh ih z ao l ah v ah s f r ah m dh ah l ow er ae n ah m ah l z,dh ae t iy z w aa t d ih s t ih ng g w ih sh ih z ao l ah v ah z f r ah m l ah l ow ah ah ey n iy m ah w z
1165,L2_arctic_WAV/PNV_arctic_b0192,aw t s ay d er z aa r ah l aw d f ay v m ih n ah t s p iy ch ih z dh ah s ih k m ae n er jh d,aw s ay d ah z aa ah l aw d f ay m ih n ah s p ih ch ih z dh ah s ih k m eh n uh zh d
